# Size in x-direction           = 5
# Size in y-direction           = 5
# Size in z-direction           = 5
# Lattice Parameter             = 2.000000e+00
# No. of MonteCarlo Simulations = 100
# Temperature                   = 1.000000e+02
# Atoms per site                = 4
# Totol No of atoms             = 500
1	4.050966	0.000650	0.025490
2	4.058195	0.000526	0.022929
3	4.053559	0.000253	0.015897
4	4.049024	0.000128	0.011323
5	4.050716	0.000188	0.013693
6	4.057418	0.000551	0.023476
7	4.051175	0.000161	0.012683
8	4.049437	0.000216	0.014687
9	4.051642	0.000167	0.012918
10	4.055516	0.000594	0.024373
11	4.050689	0.000119	0.010902
12	4.045954	0.000219	0.014782
13	4.052217	0.000264	0.016249
14	4.041936	0.000325	0.018030
15	4.047161	0.000145	0.012033
16	4.054329	0.000124	0.011154
17	4.048141	0.000209	0.014467
18	4.053179	0.000162	0.012716
19	4.055262	0.000254	0.015928
20	4.051773	0.000137	0.011690
21	4.049564	0.000294	0.017140
22	4.041964	0.000243	0.015603
23	4.043582	0.000283	0.016817
24	4.050434	0.000147	0.012128
25	4.039806	0.000409	0.020229
26	4.050310	0.000238	0.015429
27	4.050000	0.000221	0.014853
28	4.039318	0.000203	0.014263
29	4.049466	0.000106	0.010288
30	4.050611	0.000382	0.019539
31	4.048461	0.000189	0.013758
32	4.053715	0.000275	0.016597
33	4.046801	0.000172	0.013107
34	4.052217	0.000174	0.013195
35	4.056021	0.000177	0.013312
36	4.051247	0.000177	0.013295
37	4.049442	0.000225	0.015006
38	4.051987	0.000288	0.016970
39	4.048547	0.000189	0.013735
40	4.044209	0.000141	0.011873
41	4.052051	0.000138	0.011766
42	4.047819	0.000245	0.015645
43	4.056498	0.000277	0.016636
44	4.042134	0.000214	0.014621
45	4.052089	0.000117	0.010823
46	4.042607	0.000331	0.018189
47	4.052263	0.000137	0.011688
48	4.047682	0.000155	0.012455
49	4.051080	0.000272	0.016488
50	4.050685	0.000184	0.013560
51	4.047230	0.000216	0.014683
52	4.056284	0.000483	0.021973
53	4.047000	0.000130	0.011390
54	4.049997	0.000171	0.013067
55	4.046559	0.000122	0.011060
56	4.047283	0.000237	0.015387
57	4.047888	0.000191	0.013807
58	4.050327	0.000200	0.014135
59	4.052934	0.000195	0.013969
60	4.051668	0.000152	0.012310
61	4.052248	0.000309	0.017589
62	4.052465	0.000199	0.014120
63	4.050057	0.000107	0.010351
64	4.053617	0.000155	0.012468
65	4.046436	0.000130	0.011387
66	4.049322	0.000205	0.014329
67	4.048870	0.000197	0.014048
68	4.043812	0.000341	0.018465
69	4.047757	0.000184	0.013582
70	4.049994	0.000194	0.013944
71	4.051104	0.000201	0.014180
72	4.052500	0.000212	0.014577
73	4.050505	0.000181	0.013443
74	4.051672	0.000138	0.011767
75	4.050722	0.000278	0.016664
76	4.049657	0.000136	0.011657
77	4.035122	0.000571	0.023889
78	4.050205	0.000133	0.011514
79	4.049194	0.000177	0.013290
80	4.050456	0.000281	0.016773
81	4.047811	0.000184	0.013557
82	4.048044	0.000384	0.019607
83	4.059229	0.000428	0.020693
84	4.049943	0.000141	0.011880
85	4.050592	0.000197	0.014025
86	4.049393	0.000123	0.011089
87	4.042522	0.000239	0.015464
88	4.056176	0.000287	0.016932
89	4.050066	0.000208	0.014430
90	4.054151	0.000337	0.018355
91	4.053886	0.000143	0.011945
92	4.048069	0.000192	0.013848
93	4.048985	0.000178	0.013349
94	4.047450	0.000586	0.024201
95	4.050792	0.000193	0.013883
96	4.047819	0.000285	0.016875
97	4.049892	0.000155	0.012463
98	4.050618	0.000123	0.011095
99	4.047448	0.000095	0.009753
