# Size in x-direction           = 4
# Size in y-direction           = 4
# Size in z-direction           = 4
# Lattice Parameter             = 3.000000e+00
# No. of MonteCarlo Simulations = 30
# Temperature                   = 1.000000e+02
# Atoms per site                = 4
# Totol No of atoms             = 256
#####################################################
# MCS		a	var_a		stdDev_a
#####################################################
1	3.047624	0.000001	0.000777
2	3.103544	0.000002	0.001538
3	3.159407	0.000005	0.002175
4	3.215554	0.000003	0.001691
5	3.266951	0.000005	0.002311
6	3.324378	0.000005	0.002305
7	3.370722	0.000001	0.001034
8	3.427315	0.000003	0.001608
9	3.482151	0.000002	0.001524
10	3.532521	0.000004	0.002035
11	3.580989	0.000001	0.001066
12	3.635122	0.000004	0.002089
13	3.697442	0.000004	0.001921
14	3.759725	0.000004	0.001959
15	3.811469	0.000003	0.001814
16	3.863837	0.000005	0.002214
17	3.923218	0.000012	0.003396
18	3.989014	0.000003	0.001619
19	4.033621	0.000003	0.001856
20	4.049304	0.000000	0.000464
21	4.055662	0.000002	0.001474
22	4.050701	0.000001	0.000821
23	4.053655	0.000002	0.001557
24	4.056255	0.000001	0.000862
25	4.047049	0.000000	0.000562
26	4.049860	0.000002	0.001509
27	4.051058	0.000001	0.001016
28	4.051619	0.000001	0.001206
29	4.054171	0.000000	0.000616
## Acceptance rate:0.727344
