# Size in x-direction           = 8
# Size in y-direction           = 8
# Size in z-direction           = 8
# Lattice Parameter             = 3.000000e+00
# No. of MonteCarlo Simulations = 20
# Temperature                   = 1.000000e+02
# Atoms per site                = 4
# Totol No of atoms             = 2048
#####################################################
# MCS		a	var_a		stdDev_a
#####################################################
1	3.428583	0.000001	0.001100
2	3.868504	0.000002	0.001500
3	4.052856	0.000001	0.001193
4	4.051542	0.000000	0.000630
5	4.051449	0.000000	0.000527
6	4.051911	0.000000	0.000705
7	4.051124	0.000000	0.000540
8	4.051666	0.000000	0.000402
9	4.051683	0.000000	0.000584
10	4.052354	0.000001	0.000729
11	4.052048	0.000001	0.001088
12	4.052080	0.000001	0.000738
13	4.051510	0.000001	0.000765
14	4.052695	0.000001	0.001013
15	4.051138	0.000001	0.000862
16	4.052536	0.000000	0.000699
17	4.051244	0.000000	0.000490
18	4.051818	0.000000	0.000530
19	4.050847	0.000000	0.000371
## Acceptance rate:0.769165
