# Size in x-direction           = 4
# Size in y-direction           = 4
# Size in z-direction           = 4
# Lattice Parameter             = 4.000000e+00
# No. of MonteCarlo Simulations = 100
# Temperature                   = 1.000000e+02
# Atoms per site                = 4
# Totol No of atoms             = 256
1	3.518101	0.000239	0.015465
2	3.511172	0.000582	0.024122
3	3.520372	0.000138	0.011758
4	3.525181	0.000326	0.018057
5	3.520256	0.000183	0.013517
6	3.522112	0.000197	0.014053
7	3.522415	0.000209	0.014441
8	3.525192	0.000406	0.020161
9	3.518993	0.000213	0.014581
10	3.517331	0.000152	0.012315
11	3.517966	0.000167	0.012931
12	3.524800	0.000319	0.017874
13	3.520767	0.000142	0.011928
14	3.525976	0.000181	0.013472
15	3.522776	0.000173	0.013152
16	3.517437	0.000141	0.011877
17	3.516874	0.000206	0.014349
18	3.521099	0.000136	0.011671
19	3.520572	0.000075	0.008676
20	3.521763	0.000390	0.019755
21	3.520326	0.000169	0.012986
22	3.523890	0.000143	0.011956
23	3.518110	0.000154	0.012395
24	3.517187	0.000292	0.017095
25	3.526952	0.000188	0.013719
26	3.518515	0.000133	0.011547
27	3.517852	0.000133	0.011527
28	3.518838	0.000218	0.014773
29	3.521771	0.000172	0.013098
30	3.523853	0.000214	0.014618
31	3.520746	0.000220	0.014817
32	3.521044	0.000155	0.012463
33	3.521096	0.000158	0.012574
34	3.518951	0.000154	0.012420
35	3.521649	0.000092	0.009611
36	3.525935	0.000225	0.014989
37	3.524389	0.000385	0.019612
38	3.518728	0.000145	0.012036
39	3.523543	0.000188	0.013694
40	3.520022	0.000204	0.014295
41	3.518037	0.000392	0.019807
42	3.520029	0.000160	0.012631
43	3.514438	0.000213	0.014611
44	3.520567	0.000100	0.010023
45	3.513413	0.000192	0.013839
46	3.523932	0.000168	0.012970
47	3.519680	0.000153	0.012375
48	3.524048	0.000148	0.012158
49	3.517666	0.000158	0.012552
50	3.517269	0.000155	0.012437
51	3.514394	0.000160	0.012657
52	3.521669	0.000208	0.014408
53	3.519747	0.000107	0.010347
54	3.515038	0.000187	0.013675
55	3.515147	0.000152	0.012337
56	3.519837	0.000173	0.013135
57	3.514359	0.000299	0.017290
58	3.519362	0.000328	0.018104
59	3.518265	0.000175	0.013224
60	3.519482	0.000295	0.017173
61	3.521079	0.000140	0.011850
62	3.524630	0.000174	0.013182
63	3.519293	0.000105	0.010255
64	3.523909	0.000193	0.013898
65	3.514392	0.000216	0.014701
66	3.519209	0.000176	0.013264
67	3.518159	0.000303	0.017397
68	3.521650	0.000180	0.013419
69	3.515586	0.000257	0.016033
70	3.519015	0.000257	0.016018
71	3.515942	0.000168	0.012955
72	3.519393	0.000127	0.011282
73	3.531858	0.000582	0.024129
74	3.523587	0.000305	0.017471
75	3.520653	0.000699	0.026446
76	3.515392	0.000324	0.017988
77	3.519364	0.000260	0.016136
78	3.517519	0.000129	0.011360
79	3.521801	0.000199	0.014099
80	3.521808	0.000110	0.010512
81	3.519391	0.000140	0.011824
82	3.520337	0.000213	0.014596
83	3.521409	0.000142	0.011906
84	3.522230	0.000182	0.013489
85	3.522964	0.000190	0.013799
86	3.511551	0.000396	0.019899
87	3.523089	0.000316	0.017774
88	3.519920	0.000090	0.009506
89	3.520449	0.000124	0.011135
90	3.511634	0.000295	0.017172
91	3.521262	0.000761	0.027595
92	3.520589	0.000114	0.010686
93	3.522277	0.000292	0.017088
94	3.514156	0.000253	0.015893
95	3.520172	0.000138	0.011737
96	3.519353	0.000157	0.012518
97	3.520849	0.000103	0.010131
98	3.511501	0.000369	0.019215
99	3.520851	0.000301	0.017363
