0	-8.699983e+04
320	-8.709552e+04
640	-8.717614e+04
960	-8.726356e+04
1280	-8.734549e+04
1600	-8.745965e+04
1920	-8.748374e+04
2240	-8.754038e+04
2560	-8.755788e+04
2880	-8.764382e+04
3200	-8.768456e+04
3520	-8.770268e+04
3840	-8.774105e+04
4160	-8.778854e+04
4480	-8.785980e+04
4800	-8.793501e+04
5120	-8.800881e+04
5440	-8.803274e+04
5760	-8.808140e+04
6080	-8.816771e+04
6400	-8.823255e+04
6720	-8.828022e+04
7040	-8.835472e+04
7360	-8.836315e+04
7680	-8.844552e+04
8000	-8.854662e+04
8320	-8.857059e+04
8640	-8.858976e+04
8960	-8.874980e+04
9280	-8.879088e+04
9600	-8.887609e+04
9920	-8.893031e+04
10240	-8.895480e+04
10560	-8.904629e+04
10880	-8.918303e+04
11200	-8.928887e+04
11520	-8.941519e+04
11840	-8.946359e+04
12160	-8.954114e+04
12480	-8.956235e+04
12800	-8.952181e+04
13120	-8.956261e+04
13440	-8.953973e+04
13760	-8.952377e+04
14080	-8.950641e+04
14400	-8.953651e+04
14720	-8.955735e+04
15040	-8.957029e+04
15360	-8.965688e+04
15680	-8.975332e+04
16000	-8.980717e+04
16320	-8.980671e+04
16640	-8.974891e+04
16960	-8.980916e+04
17280	-8.991557e+04
17600	-8.989851e+04
17920	-8.984107e+04
18240	-8.983534e+04
18560	-8.993471e+04
18880	-8.998537e+04
19200	-8.999432e+04
19520	-9.008022e+04
19840	-9.017339e+04
20160	-9.018380e+04
20480	-9.027576e+04
20800	-9.030877e+04
21120	-9.044451e+04
21440	-9.044382e+04
21760	-9.047535e+04
22080	-9.038761e+04
22400	-9.035376e+04
22720	-9.033329e+04
23040	-9.039276e+04
23360	-9.041937e+04
23680	-9.034593e+04
24000	-9.026273e+04
24320	-9.039039e+04
24640	-9.051820e+04
24960	-9.065077e+04
25280	-9.069281e+04
25600	-9.071467e+04
25920	-9.081324e+04
26240	-9.096364e+04
26560	-9.104906e+04
26880	-9.105475e+04
27200	-9.103280e+04
27520	-9.101529e+04
27840	-9.097521e+04
28160	-9.124953e+04
28480	-9.124027e+04
28800	-9.125428e+04
29120	-9.121265e+04
29440	-9.129120e+04
29760	-9.139848e+04
30080	-9.141513e+04
30400	-9.144883e+04
30720	-9.141300e+04
31040	-9.137877e+04
31360	-9.133802e+04
31680	-9.136377e+04
32000	-9.133372e+04
32320	-9.134589e+04
32640	-9.136714e+04
32960	-9.136637e+04
33280	-9.142795e+04
33600	-9.158265e+04
33920	-9.157233e+04
34240	-9.172029e+04
34560	-9.168187e+04
34880	-9.174393e+04
35200	-9.179481e+04
35520	-9.179365e+04
35840	-9.182320e+04
36160	-9.187332e+04
36480	-9.187720e+04
36800	-9.200906e+04
37120	-9.218847e+04
37440	-9.202553e+04
37760	-9.195933e+04
38080	-9.194744e+04
38400	-9.212107e+04
38720	-9.212194e+04
39040	-9.197801e+04
39360	-9.194723e+04
39680	-9.189106e+04
40000	-9.188719e+04
40320	-9.182081e+04
40640	-9.182486e+04
40960	-9.191895e+04
41280	-9.206007e+04
41600	-9.202236e+04
41920	-9.209931e+04
42240	-9.222089e+04
42560	-9.236564e+04
42880	-9.233113e+04
43200	-9.241824e+04
43520	-9.245602e+04
43840	-9.237128e+04
44160	-9.232363e+04
44480	-9.232387e+04
44800	-9.209124e+04
45120	-9.192414e+04
45440	-9.200471e+04
45760	-9.189322e+04
46080	-9.175460e+04
46400	-9.185974e+04
46720	-9.193418e+04
47040	-9.189616e+04
47360	-9.202027e+04
47680	-9.213984e+04
48000	-9.220114e+04
48320	-9.216097e+04
48640	-9.211004e+04
48960	-9.212516e+04
49280	-9.215729e+04
49600	-9.227929e+04
49920	-9.216620e+04
50240	-9.216487e+04
50560	-9.217638e+04
50880	-9.204993e+04
51200	-9.205900e+04
51520	-9.197852e+04
51840	-9.185172e+04
52160	-9.191711e+04
52480	-9.187657e+04
52800	-9.186555e+04
53120	-9.173303e+04
53440	-9.168248e+04
53760	-9.175434e+04
54080	-9.185122e+04
54400	-9.182774e+04
54720	-9.171327e+04
55040	-9.177546e+04
55360	-9.178630e+04
55680	-9.172273e+04
56000	-9.167600e+04
56320	-9.176609e+04
56640	-9.176142e+04
56960	-9.185207e+04
57280	-9.189253e+04
57600	-9.213146e+04
57920	-9.204543e+04
58240	-9.205624e+04
58560	-9.205702e+04
58880	-9.205573e+04
59200	-9.192867e+04
59520	-9.193489e+04
59840	-9.182458e+04
60160	-9.178401e+04
60480	-9.177088e+04
60800	-9.175910e+04
61120	-9.168564e+04
61440	-9.168267e+04
61760	-9.162732e+04
62080	-9.173036e+04
62400	-9.174549e+04
62720	-9.181081e+04
63040	-9.181123e+04
63360	-9.200796e+04
63680	-9.212207e+04
64000	-9.216500e+04
64320	-9.204168e+04
64640	-9.185556e+04
64960	-9.180251e+04
65280	-9.171894e+04
65600	-9.168625e+04
65920	-9.163141e+04
66240	-9.156168e+04
66560	-9.157539e+04
66880	-9.165314e+04
67200	-9.179602e+04
67520	-9.164498e+04
67840	-9.170644e+04
68160	-9.170588e+04
68480	-9.169397e+04
68800	-9.161912e+04
69120	-9.172994e+04
69440	-9.182726e+04
69760	-9.192453e+04
70080	-9.176357e+04
70400	-9.186239e+04
70720	-9.175379e+04
71040	-9.172489e+04
71360	-9.160695e+04
71680	-9.157775e+04
72000	-9.168980e+04
72320	-9.161042e+04
72640	-9.167351e+04
72960	-9.165845e+04
73280	-9.163124e+04
73600	-9.156241e+04
73920	-9.162703e+04
74240	-9.145481e+04
74560	-9.140357e+04
74880	-9.136921e+04
75200	-9.144295e+04
75520	-9.147668e+04
75840	-9.145312e+04
76160	-9.139715e+04
76480	-9.155920e+04
76800	-9.154125e+04
77120	-9.160367e+04
77440	-9.157057e+04
77760	-9.159003e+04
78080	-9.157143e+04
78400	-9.145409e+04
78720	-9.137247e+04
79040	-9.145223e+04
79360	-9.135300e+04
79680	-9.134442e+04
80000	-9.134030e+04
80320	-9.134677e+04
80640	-9.126958e+04
80960	-9.136946e+04
81280	-9.136108e+04
81600	-9.132626e+04
81920	-9.130585e+04
82240	-9.131372e+04
82560	-9.129248e+04
82880	-9.139619e+04
83200	-9.129467e+04
83520	-9.130510e+04
83840	-9.130150e+04
84160	-9.122369e+04
84480	-9.117979e+04
84800	-9.129078e+04
85120	-9.126063e+04
85440	-9.109616e+04
85760	-9.110544e+04
86080	-9.112366e+04
86400	-9.125202e+04
86720	-9.135200e+04
87040	-9.139961e+04
87360	-9.142740e+04
87680	-9.134331e+04
88000	-9.116922e+04
88320	-9.119458e+04
88640	-9.128509e+04
88960	-9.124869e+04
89280	-9.132124e+04
89600	-9.143096e+04
89920	-9.139681e+04
90240	-9.126988e+04
90560	-9.111027e+04
90880	-9.123708e+04
91200	-9.115062e+04
91520	-9.105070e+04
91840	-9.103923e+04
92160	-9.107311e+04
92480	-9.106934e+04
92800	-9.101023e+04
93120	-9.120363e+04
93440	-9.121007e+04
93760	-9.108808e+04
94080	-9.103890e+04
94400	-9.123014e+04
94720	-9.116786e+04
95040	-9.118750e+04
95360	-9.113181e+04
95680	-9.110697e+04
96000	-9.113396e+04
96320	-9.111296e+04
96640	-9.119987e+04
96960	-9.120156e+04
97280	-9.132746e+04
97600	-9.131714e+04
97920	-9.137093e+04
98240	-9.142682e+04
98560	-9.149955e+04
98880	-9.144649e+04
99200	-9.156114e+04
99520	-9.142067e+04
99840	-9.150570e+04
100160	-9.162131e+04
100480	-9.166806e+04
100800	-9.159290e+04
101120	-9.156862e+04
101440	-9.160642e+04
101760	-9.151323e+04
102080	-9.154489e+04
102400	-9.153077e+04
102720	-9.157457e+04
103040	-9.163129e+04
103360	-9.169324e+04
103680	-9.164152e+04
104000	-9.165414e+04
104320	-9.169275e+04
104640	-9.175455e+04
104960	-9.168061e+04
105280	-9.155303e+04
105600	-9.160004e+04
105920	-9.156719e+04
106240	-9.161417e+04
106560	-9.157068e+04
106880	-9.155558e+04
107200	-9.170470e+04
107520	-9.169507e+04
107840	-9.156192e+04
108160	-9.155326e+04
108480	-9.146685e+04
108800	-9.146947e+04
109120	-9.148419e+04
109440	-9.151128e+04
109760	-9.151519e+04
110080	-9.164546e+04
110400	-9.162799e+04
110720	-9.162749e+04
111040	-9.167100e+04
111360	-9.168063e+04
111680	-9.171894e+04
112000	-9.168949e+04
112320	-9.172671e+04
112640	-9.156577e+04
112960	-9.151321e+04
113280	-9.161462e+04
113600	-9.168053e+04
113920	-9.177282e+04
114240	-9.181999e+04
114560	-9.180587e+04
114880	-9.171301e+04
115200	-9.175572e+04
115520	-9.167170e+04
115840	-9.175543e+04
116160	-9.187670e+04
116480	-9.174257e+04
116800	-9.170980e+04
117120	-9.171438e+04
117440	-9.150520e+04
117760	-9.171512e+04
118080	-9.178492e+04
118400	-9.170290e+04
118720	-9.173898e+04
119040	-9.177692e+04
119360	-9.184591e+04
119680	-9.176514e+04
120000	-9.184243e+04
120320	-9.185745e+04
120640	-9.179819e+04
120960	-9.193566e+04
121280	-9.185780e+04
121600	-9.178474e+04
121920	-9.173676e+04
122240	-9.180341e+04
122560	-9.180455e+04
122880	-9.183571e+04
123200	-9.189469e+04
123520	-9.193591e+04
123840	-9.192059e+04
124160	-9.177227e+04
124480	-9.169322e+04
124800	-9.153993e+04
125120	-9.141457e+04
125440	-9.126370e+04
125760	-9.111650e+04
126080	-9.114256e+04
126400	-9.112424e+04
126720	-9.113903e+04
127040	-9.117187e+04
127360	-9.112208e+04
127680	-9.115394e+04
128000	-9.097235e+04
128320	-9.092451e+04
128640	-9.094932e+04
128960	-9.097721e+04
129280	-9.085385e+04
129600	-9.094339e+04
129920	-9.094844e+04
130240	-9.092638e+04
130560	-9.096416e+04
130880	-9.085856e+04
131200	-9.074043e+04
131520	-9.080202e+04
131840	-9.080418e+04
132160	-9.088922e+04
132480	-9.099317e+04
132800	-9.092826e+04
133120	-9.102795e+04
133440	-9.094821e+04
133760	-9.091145e+04
134080	-9.078821e+04
134400	-9.085108e+04
134720	-9.078690e+04
135040	-9.081615e+04
135360	-9.082484e+04
135680	-9.076495e+04
136000	-9.068590e+04
136320	-9.070677e+04
136640	-9.073643e+04
136960	-9.070969e+04
137280	-9.064700e+04
137600	-9.060755e+04
137920	-9.058766e+04
138240	-9.073450e+04
138560	-9.076170e+04
138880	-9.093873e+04
139200	-9.097515e+04
139520	-9.108660e+04
139840	-9.110968e+04
140160	-9.119823e+04
140480	-9.115373e+04
