# Size in x-direction           = 4
# Size in y-direction           = 4
# Size in z-direction           = 4
# Lattice Parameter             = 4.000000e+00
# No. of MonteCarlo Simulations = 100
# Temperature                   = 1.000000e+02
# Atoms per site                = 4
# Totol No of atoms             = 256
1	3.518154	0.000261	0.016143
2	3.516156	0.000129	0.011368
3	3.518773	0.000090	0.009505
4	3.519221	0.000246	0.015695
5	3.529667	0.000281	0.016775
6	3.518524	0.000167	0.012940
7	3.522115	0.000124	0.011152
8	3.524062	0.000152	0.012309
9	3.516338	0.000255	0.015955
10	3.521736	0.000250	0.015823
11	3.528370	0.000307	0.017513
12	3.512733	0.000201	0.014179
13	3.516634	0.000141	0.011890
14	3.521394	0.000164	0.012794
15	3.515567	0.000215	0.014647
16	3.528342	0.000353	0.018789
17	3.518945	0.000117	0.010820
18	3.518719	0.000162	0.012741
19	3.523846	0.000439	0.020951
20	3.523871	0.000201	0.014161
21	3.517909	0.000318	0.017826
22	3.525786	0.000156	0.012474
23	3.522169	0.000300	0.017318
24	3.518534	0.000204	0.014279
25	3.523927	0.000139	0.011805
26	3.523980	0.000148	0.012181
27	3.520855	0.000322	0.017958
28	3.525314	0.000221	0.014873
29	3.521755	0.000249	0.015793
30	3.521373	0.000116	0.010761
31	3.524290	0.000300	0.017324
32	3.517123	0.000192	0.013859
33	3.519766	0.000342	0.018506
34	3.519725	0.000139	0.011769
35	3.516748	0.000250	0.015822
36	3.517501	0.000122	0.011040
37	3.522664	0.000259	0.016097
38	3.515415	0.000186	0.013626
39	3.518055	0.000156	0.012472
40	3.520438	0.000223	0.014945
41	3.523523	0.000183	0.013535
42	3.524070	0.000185	0.013599
43	3.524903	0.000163	0.012779
44	3.520306	0.000091	0.009559
45	3.526337	0.000337	0.018364
46	3.522583	0.000169	0.012988
47	3.523290	0.000189	0.013752
48	3.521328	0.000121	0.011017
49	3.520076	0.000134	0.011578
50	3.524831	0.000526	0.022940
51	3.518699	0.000254	0.015922
52	3.522799	0.000308	0.017556
53	3.516164	0.000190	0.013769
54	3.517332	0.000252	0.015887
55	3.517928	0.000234	0.015282
56	3.520432	0.000191	0.013838
57	3.518346	0.000110	0.010500
58	3.519545	0.000188	0.013706
59	3.511229	0.000410	0.020254
60	3.517897	0.000301	0.017357
61	3.519545	0.000266	0.016311
62	3.521168	0.000147	0.012118
63	3.517031	0.000149	0.012212
64	3.524018	0.000215	0.014673
65	3.518458	0.000314	0.017707
66	3.522182	0.000242	0.015550
67	3.519880	0.000163	0.012761
68	3.519490	0.000114	0.010684
69	3.521123	0.000223	0.014950
70	3.518636	0.000274	0.016549
71	3.519876	0.000307	0.017513
72	3.521928	0.000285	0.016892
73	3.522964	0.000129	0.011378
74	3.516027	0.000384	0.019595
75	3.519634	0.000342	0.018486
76	3.526634	0.000260	0.016117
77	3.517495	0.000126	0.011237
78	3.514223	0.000194	0.013919
79	3.512103	0.000392	0.019809
80	3.518933	0.000140	0.011848
81	3.523835	0.000196	0.014012
82	3.520262	0.000201	0.014176
83	3.520493	0.000180	0.013434
84	3.519570	0.000302	0.017386
85	3.517476	0.000096	0.009807
86	3.529044	0.000606	0.024617
87	3.529991	0.000273	0.016520
88	3.523135	0.000226	0.015041
89	3.513790	0.000312	0.017660
90	3.520873	0.000214	0.014619
91	3.523940	0.000167	0.012942
92	3.515747	0.000334	0.018269
93	3.518754	0.000119	0.010888
94	3.518590	0.000176	0.013255
95	3.522002	0.000138	0.011739
96	3.521383	0.000136	0.011648
97	3.519861	0.000162	0.012721
98	3.519695	0.000343	0.018529
99	3.514776	0.000209	0.014469
