# Size in x-direction           = 8
# Size in y-direction           = 8
# Size in z-direction           = 8
# Lattice Parameter             = 3.000000e+00
# No. of MonteCarlo Simulations = 30
# Temperature                   = 1.000000e+02
# Atoms per site                = 4
# Totol No of atoms             = 2048
#####################################################
# MCS		a	var_a		stdDev_a
#####################################################
1	3.427371	0.000003	0.001608
2	3.521220	0.000000	0.000609
3	3.521400	0.000001	0.000852
4	3.520671	0.000000	0.000576
5	3.520489	0.000000	0.000517
6	3.520697	0.000001	0.000782
7	3.520789	0.000000	0.000566
8	3.521043	0.000000	0.000369
9	3.521195	0.000000	0.000617
10	3.520857	0.000000	0.000697
11	3.521102	0.000001	0.000884
12	3.520626	0.000000	0.000638
13	3.520991	0.000000	0.000532
14	3.522117	0.000000	0.000699
15	3.520503	0.000001	0.000867
16	3.521574	0.000000	0.000530
17	3.521141	0.000000	0.000654
18	3.521182	0.000000	0.000438
19	3.520584	0.000000	0.000504
20	3.521408	0.000000	0.000538
21	3.520996	0.000000	0.000618
22	3.521520	0.000001	0.000736
23	3.520696	0.000001	0.000832
24	3.521488	0.000000	0.000505
25	3.521284	0.000000	0.000567
26	3.520426	0.000000	0.000655
27	3.520609	0.000001	0.001053
28	3.520261	0.000001	0.000865
29	3.520823	0.000001	0.000709
## Acceptance rate:0.737663
